Destination,FlightNumber,Code,lat,lng,country,Date,Time,Airline,Armenian,DayOfWeek,Status
Moscow,3F 325,VKO,55.7558,37.6178,Russia,2023-11-08,01:30:00,Fly One,1,Wednesday,Onetime
Moscow,JI 100,SVO,55.7558,37.6178,Russia,2023-11-08,02:10:00,Armenian Airlines,1,Wednesday,Onetime
Doha,QR 286,DOH,25.2867,51.5333,Qatar,2023-11-08,03:00:00,Qatar Airways,0,Wednesday,Onetime
Moscow,UT 786,VKO,55.7558,37.6178,Russia,2023-11-08,03:55:00,Utair,0,Wednesday,Cancelled
Athens,A3 899,ATH,37.9842,23.7281,Greece,2023-11-08,05:20:00,Aegean Airlines,0,Wednesday,Ontime
Vienna,OS 642,VIE,48.2083,16.3725,Austria,2023-11-08,05:45:00,Austrian Airlines,0,Wednesday,Ontime
Sochi,G6 401,AER,43.5853,39.7203,Russia,2023-11-08,06:00:00,Fly Arna,1,Wednesday,Ontime
Moscow,SU 1965,SVO,55.7558,37.6178,Russia,2023-11-08,06:35:00,Aeroflot,0,Wednesday,Ontime
Moscow,G6 403,DME,55.7558,37.6178,Russia,2023-11-08,07:15:00,Fly Arna,1,Wednesday,Ontime
Sharm El Sheikh,3F 7641,SSH,27.9158,34.3297,Egypt,2023-11-08,07:50:00,Fly One,1,Wednesday,Ontime
Mineralnye Vody,A4 6032,MRV,44.2095,43.1053,Russia,2023-11-08,08:15:00,Azimuth,0,Wednesday,Ontime
Paris,AF 1061,CDG,48.8567,2.3522,France,2023-11-08,09:25:00,Air France,0,Wednesday,Ontime
Moscow,3F 315,DME,55.7558,37.6178,Russia,2023-11-08,10:30:00,Fly One,1,Wednesday,Ontime
Sochi,JI 122,AER,43.5853,39.7203,Russia,2023-11-08,11:20:00,Armenian Airlines,1,Wednesday,Ontime
Batumi,JI 300,BUS,41.6458,41.6417,Georgia,2023-11-08,11:20:00,Armenian Airlines,1,Wednesday,Ontime
Larnaca,W6 4550,LCA,34.9167,33.6333,Cyprus,2023-11-08,11:30:00,Wizz Air,0,Wednesday,Ontime
Moscow,WZ 4322,DME,55.7558,37.6178,Russia,2023-11-08,11:50:00,Red WIngs,0,Wednesday,Ontime
Sharjah,G9 245,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-08,12:20:00,Air Arabia,0,Wednesday,Ontime
Kishinev,3F 867,KIV,47.0105,28.8638,Moldova,2023-11-08,12:20:00,Fly One,1,Wednesday,Ontime
Abu Dhabi,5W 7014,AUH,24.4667,54.3667,United Arab Emirates,2023-11-08,12:25:00,Wizz Air,0,Wednesday,Ontime
Dubai,FZ 718,DXB,25.2631,55.2972,United Arab Emirates,2023-11-08,12:30:00,Flydubai,0,Wednesday,Ontime
Vienna,W4 2892,VIE,48.2083,16.3725,Austria,2023-11-08,13:15:00,Wizz Air,0,Wednesday,Ontime
Mineralnye Vody,3F 361,MRV,44.2095,43.1053,Russia,2023-11-08,13:20:00,Fly One,1,Wednesday,Ontime
Novosibirsk,S7 5592,OVB,55.0333,82.9167,Russia,2023-11-08,13:35:00,Charter Flight,0,Wednesday,Ontime
Tehran,6A 221,IKA,35.6892,51.3889,Iran,2023-11-08,13:35:00,Armenia Airways,1,Wednesday,Ontime
Milan,W4 5568,MXP,45.4669,9.19,Italy,2023-11-08,13:45:00,Wizz Air,0,Wednesday,Ontime
Moscow,SU 1865,SVO,55.7558,37.6178,Russia,2023-11-08,14:20:00,Aeroflot,0,Wednesday,Ontime
Rome,W4 8336,FCO,41.8931,12.4828,Italy,2023-11-08,14:20:00,Wizz Air,0,Wednesday,Ontime
Perm,5G 776,PEE,58.0139,56.2489,Russia,2023-11-08,15:15:00,Shirak Avia,1,Wednesday,Ontime
Moscow,JI 104,SVO,55.7558,37.6178,Russia,2023-11-08,15:50:00,Armenian Airlines,1,Wednesday,Ontime
St.Petersburg,G6 426,LED,59.9343,30.3351,Russia,2023-11-08,16:45:00,Fly Arna,1,Wednesday,Ontime
Nizhny Novgorod,WZ 1348,GOJ,56.3159,43.9944,Russia,2023-11-08,16:55:00,Red WIngs,0,Wednesday,Ontime
Moscow,SU 1861,SVO,55.7558,37.6178,Russia,2023-11-08,17:20:00,Aeroflot,0,Wednesday,Ontime
Sochi,FV 6720,AER,43.5853,39.7203,Russia,2023-11-08,17:50:00,Rossiya Airlines,0,Wednesday,Ontime
Sochi,3F 349,AER,43.5853,39.7203,Russia,2023-11-08,18:00:00,Fly One,1,Wednesday,Ontime
Samara,FV 6950,KUF,53.2028,50.1408,Russia,2023-11-08,18:20:00,Rossiya Airlines,0,Wednesday,Ontime
Moscow,A4 7030,VKO,55.7558,37.6178,Russia,2023-11-08,18:25:00,Azimuth,0,Wednesday,Ontime
Mineralnye Vody,FV 6934,MRV,44.2095,43.1053,Russia,2023-11-08,18:40:00,Rossiya Airlines,0,Wednesday,Ontime
Paris,TO 7491,ORY,48.8567,2.3522,France,2023-11-08,19:30:00,Transavia,0,Wednesday,Ontime
Larnaca,W6 4558,LCA,34.9167,33.6333,Cyprus,2023-11-08,19:30:00,Wizz Air,0,Wednesday,Ontime
Moscow,SU 1863,SVO,55.7558,37.6178,Russia,2023-11-08,20:30:00,Aeroflot,0,Wednesday,Ontime
Venice,W4 5484,VCE,45.4397,12.3319,Italy,2023-11-08,20:45:00,Wizz Air,0,Wednesday,Ontime
St.Petersburg,FV 6926,LED,59.9343,30.3351,Russia,2023-11-08,21:30:00,Rossiya Airlines,0,Wednesday,Ontime
Kishinev,3F 533,KIV,47.0105,28.8638,Moldova,2023-11-08,21:45:00,Fly One,1,Wednesday,Ontime
Sochi,WZ 4330,AER,43.5853,39.7203,Russia,2023-11-08,21:50:00,Red WIngs,0,Wednesday,Ontime
Moscow,3F 323,VKO,55.7558,37.6178,Russia,2023-11-08,21:50:00,Fly One,1,Wednesday,Ontime
Doha,QR 288,DOH,25.2867,51.5333,Qatar,2023-11-08,22:05:00,Qatar Airways,0,Wednesday,Ontime
Moscow,JI 105,SVO,55.7558,37.6178,Russia,2023-11-08,23:50:00,Armenian Airlines,1,Wednesday,Ontime
Doha,QR 285,DOH,25.2867,51.5333,Qatar,2023-11-09,00:15:00,Qatar Airways,0,Thursday,Ontime
Moscow,UT 785,VKO,55.7558,37.6178,Russia,2023-11-09,02:30:00,Utair,0,Thursday,Ontime
St.Petersburg,G6 427,LED,59.9343,30.3351,Russia,2023-11-09,03:00:00,Fly Arna,1,Thursday,Ontime
Frankfurt,LH 1560,FRA,50.1106,8.6822,Germany,2023-11-09,03:55:00,Lufthansa,0,Thursday,Ontime
Minsk,B2 733,MSQ,53.9,27.5667,Belarus,2023-11-09,04:05:00,Belavia,0,Thursday,Ontime
Athens,A3 898,ATH,37.9842,23.7281,Greece,2023-11-09,04:25:00,Aegean Airlines,0,Thursday,Ontime
Moscow,G6 406,DME,55.7558,37.6178,Russia,2023-11-09,04:55:00,Fly Arna,1,Thursday,Ontime
Moscow,SU 1964,SVO,55.7558,37.6178,Russia,2023-11-09,05:35:00,Aeroflot,0,Thursday,Ontime
Moscow,3F 324,VKO,55.7558,37.6178,Russia,2023-11-09,06:10:00,Fly One,1,Thursday,Ontime
Kishinev,3F 534,KIV,47.0105,28.8638,Moldova,2023-11-09,06:10:00,Fly One,1,Thursday,Ontime
Sharm El Sheikh,AMV 4112,SSH,27.9158,34.3297,Egypt,2023-11-09,07:00:00,AMC Airlines,0,Thursday,Ontime
Sharm El Sheikh,FT 261,SSH,27.9158,34.3297,Egypt,2023-11-09,07:35:00,Fly Egypt,0,Thursday,Ontime
Sharm El Sheikh,SM 993,SSH,27.9158,34.3297,Egypt,2023-11-09,08:25:00,Air Cairo,0,Thursday,Ontime
Moscow,3F 326,VKO,55.7558,37.6178,Russia,2023-11-09,09:20:00,Fly One,1,Thursday,Ontime
Mineralnye Vody,A4 6030,MRV,44.2095,43.1053,Russia,2023-11-08,23:45:00,Azimuth,0,Wednesday,Ontime
Moscow,3F 325,VKO,55.7558,37.6178,Russia,2023-11-09,01:30:00,Fly One,1,Thursday,Ontime
Doha,QR 286,DOH,25.2867,51.5333,Qatar,2023-11-09,03:00:00,Qatar Airways,0,Thursday,Ontime
Moscow,UT 786,VKO,55.7558,37.6178,Russia,2023-11-09,03:55:00,Utair,0,Thursday,Ontime
Minsk,B2 734,MSQ,53.9,27.5667,Belarus,2023-11-09,04:55:00,Belavia,0,Thursday,Ontime
Frankfurt,LH 1561,FRA,50.1106,8.6822,Germany,2023-11-09,05:05:00,Lufthansa,0,Thursday,Ontime
Athens,A3 899,ATH,37.9842,23.7281,Greece,2023-11-09,05:20:00,Aegean Airlines,0,Thursday,Ontime
Moscow,SU 1965,SVO,55.7558,37.6178,Russia,2023-11-09,06:35:00,Aeroflot,0,Thursday,Ontime
Moscow,JI 102,SVO,55.7558,37.6178,Russia,2023-11-09,07:15:00,Armenian Airlines,1,Thursday,Ontime
Sharm El Sheikh,AMV 4113,SSH,27.9158,34.3297,Egypt,2023-11-09,07:50:00,AMC Airlines,0,Thursday,Ontime
St.Petersburg,G6 426,LED,59.9343,30.3351,Russia,2023-11-09,08:15:00,Fly Arna,1,Thursday,Ontime
Sharm El Sheikh,FT 262,SSH,27.9158,34.3297,Egypt,2023-11-09,08:30:00,Fly Egypt,0,Thursday,Ontime
Sharm El Sheikh,SM 994,SSH,27.9158,34.3297,Egypt,2023-11-09,09:20:00,Air Cairo,0,Thursday,Ontime
Moscow,3F 315,DME,55.7558,37.6178,Russia,2023-11-09,10:30:00,Fly One,1,Thursday,Ontime
Dubai,FZ 717,DXB,25.2631,55.2972,United Arab Emirates,2023-11-09,11:30:00,Flydubai,0,Thursday,Ontime
Abu Dhabi,5W 7013,AUH,24.4667,54.3667,United Arab Emirates,2023-11-09,11:50:00,Wizz Air,0,Thursday,Ontime
Larnaca,CY 414,LCA,34.9167,33.6333,Cyprus,2023-11-09,12:35:00,Cyprus Airways,0,Thursday,Ontime
Mineralnye Vody,A4 6031,MRV,44.2095,43.1053,Russia,2023-11-09,12:35:00,Azimuth,0,Thursday,Ontime
Beirut,ME 275,BEY,33.8869,35.5131,Lebanon,2023-11-09,13:15:00,Middle East Airlines,0,Thursday,Ontime
Moscow,SU 1864,SVO,55.7558,37.6178,Russia,2023-11-09,13:25:00,Aeroflot,0,Thursday,Ontime
Rome,W4 8335,FCO,41.8931,12.4828,Italy,2023-11-09,13:45:00,Wizz Air,0,Thursday,Ontime
Moscow,WZ 4339,ZIA,55.7558,37.6178,Russia,2023-11-09,13:55:00,Red WIngs,0,Thursday,Earlier
Moscow,JI 103,SVO,55.7558,37.6178,Russia,2023-11-09,14:45:00,Armenian Airlines,1,Thursday,Ontime
Yekaterinburg,SU 616,SVX,56.8356,60.6128,Russia,2023-11-09,14:55:00,Aeroflot,0,Thursday,Ontime
Tehran,QB 2251,IKA,35.6892,51.3889,Iran,2023-11-09,16:00:00,Charter Flight,0,Thursday,Ontime
Moscow,SU 1860,SVO,55.7558,37.6178,Russia,2023-11-09,16:25:00,Aeroflot,0,Thursday,Ontime
Volgograd,FV 6945,VOG,48.7086,44.5147,Russia,2023-11-09,16:30:00,Rossiya Airlines,0,Thursday,Ontime
Tehran,SHI 7326,IKA,35.6892,51.3889,Iran,2023-11-09,17:35:00,Charter Flight,0,Thursday,Ontime
Moscow,A4 7029,VKO,55.7558,37.6178,Russia,2023-11-09,17:35:00,Azimuth,0,Thursday,Ontime
St.Petersburg,G6 427,LED,59.9343,30.3351,Russia,2023-11-09,18:30:00,Fly Arna,1,Thursday,Ontime
Larnaca,3F 872,LCA,34.9167,33.6333,Cyprus,2023-11-09,18:30:00,Fly One,1,Thursday,Ontime
Moscow,3F 316,DME,55.7558,37.6178,Russia,2023-11-09,18:30:00,Fly One,1,Thursday,Ontime
Larnaca,W6 4549,LCA,34.9167,33.6333,Cyprus,2023-11-09,19:05:00,Wizz Air,0,Thursday,Ontime
Moscow,SU 1862,SVO,55.7558,37.6178,Russia,2023-11-09,19:30:00,Aeroflot,0,Thursday,Ontime
Abu Dhabi,5W 7187,AUH,24.4667,54.3667,United Arab Emirates,2023-11-09,20:00:00,Wizz Air,0,Thursday,Ontime
St.Petersburg,FV 6923,LED,59.9343,30.3351,Russia,2023-11-09,20:45:00,Rossiya Airlines,0,Thursday,Ontime
Sochi,FV 6719,AER,43.5853,39.7203,Russia,2023-11-09,21:00:00,Rossiya Airlines,0,Thursday,Ontime
Milan,W4 5567,MXP,45.4669,9.19,Italy,2023-11-09,22:15:00,Wizz Air,0,Thursday,Ontime
Nizhny Novgorod,5G 121,GOJ,56.3159,43.9944,Russia,2023-11-09,22:35:00,Shirak Avia,1,Thursday,Ontime
Abu Dhabi,5W 7014,AUH,24.4667,54.3667,United Arab Emirates,2023-11-09,12:25:00,Wizz Air,0,Thursday,Ontime
Dubai,FZ 718,DXB,25.2631,55.2972,United Arab Emirates,2023-11-09,12:30:00,Flydubai,0,Thursday,Ontime
Mineralnye Vody,A4 6032,MRV,44.2095,43.1053,Russia,2023-11-09,13:25:00,Azimuth,0,Thursday,Ontime
Larnaca,CY 415,LCA,34.9167,33.6333,Cyprus,2023-11-09,13:30:00,Cyprus Airways,0,Thursday,Ontime
Beirut,ME 276,BEY,33.8869,35.5131,Lebanon,2023-11-09,14:15:00,Middle East Airlines,0,Thursday,Ontime
Moscow,SU 1865,SVO,55.7558,37.6178,Russia,2023-11-09,14:20:00,Aeroflot,0,Thursday,Ontime
Rome,W4 8336,FCO,41.8931,12.4828,Italy,2023-11-09,14:20:00,Wizz Air,0,Thursday,Ontime
Moscow,WZ 4340,ZIA,55.7558,37.6178,Russia,2023-11-09,14:40:00,Red WIngs,0,Thursday,Ontime
Nizhny Novgorod,5G 120,GOJ,56.3159,43.9944,Russia,2023-11-09,14:40:00,Shirak Avia,1,Thursday,Ontime
Yekaterinburg,SU 617,SVX,56.8356,60.6128,Russia,2023-11-09,15:55:00,Aeroflot,0,Thursday,Earlier
Tehran,QB 2250,IKA,35.6892,51.3889,Iran,2023-11-09,17:00:00,Charter Flight,0,Thursday,Ontime
Moscow,SU 1861,SVO,55.7558,37.6178,Russia,2023-11-09,17:20:00,Aeroflot,0,Thursday,Ontime
Volgograd,FV 6946,VOG,48.7086,44.5147,Russia,2023-11-09,17:30:00,Rossiya Airlines,0,Thursday,Ontime
Moscow,A4 7030,VKO,55.7558,37.6178,Russia,2023-11-09,18:25:00,Azimuth,0,Thursday,Ontime
Tehran,SHI 7327,IKA,35.6892,51.3889,Iran,2023-11-09,18:30:00,Charter Flight,0,Thursday,Ontime
Istanbul,3F 475,IST,41.0136,28.955,Turkey,2023-11-09,19:00:00,Fly One,1,Thursday,Ontime
Larnaca,W6 4550,LCA,34.9167,33.6333,Cyprus,2023-11-09,19:40:00,Wizz Air,0,Thursday,Ontime
Moscow,SU 1863,SVO,55.7558,37.6178,Russia,2023-11-09,20:30:00,Aeroflot,0,Thursday,Ontime
Abu Dhabi,5W 7188,AUH,24.4667,54.3667,United Arab Emirates,2023-11-09,20:35:00,Wizz Air,0,Thursday,Ontime
St.Petersburg,FV 6924,LED,59.9343,30.3351,Russia,2023-11-09,21:45:00,Rossiya Airlines,0,Thursday,Ontime
Kishinev,3F 533,KIV,47.0105,28.8638,Moldova,2023-11-09,21:45:00,Fly One,1,Thursday,Ontime
Sochi,FV 6720,AER,43.5853,39.7203,Russia,2023-11-09,21:50:00,Rossiya Airlines,0,Thursday,Ontime
Milan,W4 5568,MXP,45.4669,9.19,Italy,2023-11-09,22:50:00,Wizz Air,0,Thursday,Ontime
Doha,QR 285,DOH,25.2867,51.5333,Qatar,2023-11-10,00:15:00,Qatar Airways,0,Friday,Onetime
Istanbul,3F 476,IST,41.0136,28.955,Turkey,2023-11-10,01:30:00,Fly One,1,Friday,Onetime
Moscow,UT 785,VKO,55.7558,37.6178,Russia,2023-11-10,02:30:00,Utair,0,Friday,Onetime
Frankfurt,LH 1560,FRA,50.1106,8.6822,Germany,2023-11-10,03:55:00,Lufthansa,0,Friday,Ontime
Warsaw,LO 727,WAW,52.23,21.0111,Poland,2023-11-10,04:20:00,LOT Polish Airlines,0,Friday,Ontime
Athens,A3 898,ATH,37.9842,23.7281,Greece,2023-11-10,04:25:00,Aegean Airlines,0,Friday,Ontime
Vienna,OS 641,VIE,48.2083,16.3725,Austria,2023-11-10,04:40:00,Austrian Airlines,0,Friday,Ontime
Moscow,G6 406,DME,55.7558,37.6178,Russia,2023-11-10,04:55:00,Fly Arna,1,Friday,Ontime
Moscow,SU 1964,SVO,55.7558,37.6178,Russia,2023-11-10,05:35:00,Aeroflot,0,Friday,Ontime
Kishinev,3F 534,KIV,47.0105,28.8638,Moldova,2023-11-10,06:10:00,Fly One,1,Friday,Ontime
Moscow,5G 710,SVO,55.7558,37.6178,Russia,2023-11-10,07:45:00,Shirak Avia,1,Friday,Ontime
Moscow,3F 326,VKO,55.7558,37.6178,Russia,2023-11-10,09:20:00,Fly One,1,Friday,Ontime
Mineralnye Vody,A4 6031,MRV,44.2095,43.1053,Russia,2023-11-10,09:50:00,Azimuth,0,Friday,Ontime
Moscow,JI 101,SVO,55.7558,37.6178,Russia,2023-11-10,10:20:00,Armenian Airlines,1,Friday,Delay
Dubai,FZ 717,DXB,25.2631,55.2972,United Arab Emirates,2023-11-10,11:30:00,Flydubai,0,Friday,Ontime
Sharjah,G9 244,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-10,11:30:00,Air Arabia,0,Friday,Ontime
Abu Dhabi,5W 7013,AUH,24.4667,54.3667,United Arab Emirates,2023-11-10,11:50:00,Wizz Air,0,Friday,Ontime
Erbil,IAW 481,EBL,36.1912,44.0092,Iraq,2023-11-10,12:30:00,Charter Flight,0,Friday,Ontime
Vienna,W4 2891,VIE,48.2083,16.3725,Austria,2023-11-10,12:40:00,Wizz Air,0,Friday,Ontime
Sochi,A4 5029,AER,43.5853,39.7203,Russia,2023-11-10,13:00:00,Azimuth,0,Friday,Ontime
Moscow,SU 1864,SVO,55.7558,37.6178,Russia,2023-11-10,13:25:00,Aeroflot,0,Friday,Ontime
Kapan,NAI 1002,RA1,39.2011,46.415,Armenia,2023-11-10,13:45:00,Charter Flight,0,Friday,Ontime
Rome,W4 8335,FCO,41.8931,12.4828,Italy,2023-11-10,13:45:00,Wizz Air,0,Friday,Ontime
Sochi,WZ 4329,AER,43.5853,39.7203,Russia,2023-11-10,14:00:00,Red WIngs,0,Friday,Ontime
Sochi,JI 123,AER,43.5853,39.7203,Russia,2023-11-10,15:05:00,Armenian Airlines,1,Friday,Ontime
Tehran,G6 302,IKA,35.6892,51.3889,Iran,2023-11-10,15:30:00,Fly Arna,1,Friday,Ontime
Moscow,SU 1860,SVO,55.7558,37.6178,Russia,2023-11-10,16:25:00,Aeroflot,0,Friday,Ontime
Sofia,W6 4423,SOF,42.7,23.33,Bulgaria,2023-11-10,16:45:00,Wizz Air,0,Friday,Ontime
Sochi,FV 6719,AER,43.5853,39.7203,Russia,2023-11-10,17:00:00,Rossiya Airlines,0,Friday,Ontime
Samara,FV 6949,KUF,53.2028,50.1408,Russia,2023-11-10,17:20:00,Rossiya Airlines,0,Friday,Ontime
Tehran,6A 222,IKA,35.6892,51.3889,Iran,2023-11-10,17:35:00,Armenia Airways,1,Friday,Ontime
Moscow,A4 7029,VKO,55.7558,37.6178,Russia,2023-11-10,17:35:00,Azimuth,0,Friday,Ontime
Moscow,3F 316,DME,55.7558,37.6178,Russia,2023-11-10,18:30:00,Fly One,1,Friday,Ontime
Moscow,5G 510,VKO,55.7558,37.6178,Russia,2023-11-10,19:10:00,Shirak Avia,1,Friday,Ontime
Kaluga,A4 4009,KLF,54.5333,36.2667,Russia,2023-11-10,19:15:00,Azimuth,0,Friday,Ontime
Larnaca,W6 4549,LCA,34.9167,33.6333,Cyprus,2023-11-10,19:20:00,Wizz Air,0,Friday,Ontime
Moscow,SU 1862,SVO,55.7558,37.6178,Russia,2023-11-10,19:30:00,Aeroflot,0,Friday,Ontime
Abu Dhabi,5W 7187,AUH,24.4667,54.3667,United Arab Emirates,2023-11-10,20:00:00,Wizz Air,0,Friday,Ontime
Venice,W4 5483,VCE,45.4397,12.3319,Italy,2023-11-10,20:10:00,Wizz Air,0,Friday,Ontime
Paris,AF 1060,CDG,48.8567,2.3522,France,2023-11-10,20:15:00,Air France,0,Friday,Ontime
Milan,3F 246,MXP,45.4669,9.19,Italy,2023-11-10,20:30:00,Fly One,1,Friday,Ontime
St.Petersburg,FV 6923,LED,59.9343,30.3351,Russia,2023-11-10,20:45:00,Rossiya Airlines,0,Friday,Ontime
Larnaca,W6 4557,LCA,34.9167,33.6333,Cyprus,2023-11-10,22:50:00,Wizz Air,0,Friday,Ontime
Mineralnye Vody,A4 6029,MRV,44.2095,43.1053,Russia,2023-11-10,22:50:00,Azimuth,0,Friday,Ontime
Tbilisi,3F 584,TBS,41.7225,44.7925,Georgia,2023-11-10,23:00:00,Fly One,1,Friday,Delay
Moscow,5G 709,SVO,55.7558,37.6178,Russia,2023-11-09,23:45:00,Shirak Avia,1,Thursday,Onetime
Moscow,JI 100,SVO,55.7558,37.6178,Russia,2023-11-10,02:10:00,Armenian Airlines,1,Friday,Ontime
Doha,QR 286,DOH,25.2867,51.5333,Qatar,2023-11-10,03:00:00,Qatar Airways,0,Friday,Ontime
Moscow,UT 786,VKO,55.7558,37.6178,Russia,2023-11-10,03:55:00,Utair,0,Friday,Ontime
Istanbul,PC 551,SAW,41.0136,28.955,Turkey,2023-11-10,04:15:00,Pegasus Airlines,0,Friday,Ontime
Frankfurt,LH 1561,FRA,50.1106,8.6822,Germany,2023-11-10,05:05:00,Lufthansa,0,Friday,Ontime
Warsaw,LO 728,WAW,52.23,21.0111,Poland,2023-11-10,05:15:00,LOT Polish Airlines,0,Friday,Ontime
Athens,A3 899,ATH,37.9842,23.7281,Greece,2023-11-10,05:20:00,Aegean Airlines,0,Friday,Ontime
Vienna,OS 642,VIE,48.2083,16.3725,Austria,2023-11-10,05:45:00,Austrian Airlines,0,Friday,Ontime
Moscow,SU 1965,SVO,55.7558,37.6178,Russia,2023-11-10,06:35:00,Aeroflot,0,Friday,Ontime
Moscow,3F 315,DME,55.7558,37.6178,Russia,2023-11-10,10:10:00,Fly One,1,Friday,Ontime
Kaluga,A4 4010,KLF,54.5333,36.2667,Russia,2023-11-10,10:40:00,Azimuth,0,Friday,Delay
Kapan,NAI 1001,RA1,39.2011,46.415,Armenia,2023-11-10,11:00:00,Charter Flight,0,Friday,Ontime
Milan,3F 245,MXP,45.4669,9.19,Italy,2023-11-10,11:00:00,Fly One,1,Friday,Ontime
Moscow,5G 509,VKO,55.7558,37.6178,Russia,2023-11-10,11:10:00,Shirak Avia,1,Friday,Ontime
Sochi,JI 122,AER,43.5853,39.7203,Russia,2023-11-10,11:20:00,Armenian Airlines,1,Friday,Ontime
Tehran,G6 301,IKA,35.6892,51.3889,Iran,2023-11-10,11:30:00,Fly Arna,1,Friday,Ontime
Sharjah,G9 245,SHJ,25.3575,55.3908,United Arab Emirates,2023-11-10,12:20:00,Air Arabia,0,Friday,Ontime
Abu Dhabi,5W 7014,AUH,24.4667,54.3667,United Arab Emirates,2023-11-10,12:25:00,Wizz Air,0,Friday,Ontime
Dubai,FZ 718,DXB,25.2631,55.2972,United Arab Emirates,2023-11-10,12:30:00,Flydubai,0,Friday,Ontime
Vienna,W4 2892,VIE,48.2083,16.3725,Austria,2023-11-10,13:15:00,Wizz Air,0,Friday,Ontime
Baghdad,IAW 482,BGW,33.3153,44.3661,Iraq,2023-11-10,13:20:00,Charter Flight,0,Friday,Ontime
Tehran,6A 221,IKA,35.6892,51.3889,Iran,2023-11-10,13:35:00,Armenia Airways,1,Friday,Ontime
Sochi,A4 5030,AER,43.5853,39.7203,Russia,2023-11-10,13:50:00,Azimuth,0,Friday,Ontime
Moscow,SU 1865,SVO,55.7558,37.6178,Russia,2023-11-10,14:20:00,Aeroflot,0,Friday,Ontime
Rome,W4 8336,FCO,41.8931,12.4828,Italy,2023-11-10,14:20:00,Wizz Air,0,Friday,Ontime
Sochi,WZ 4330,AER,43.5853,39.7203,Russia,2023-11-10,14:50:00,Red WIngs,0,Friday,Ontime
Moscow,JI 104,SVO,55.7558,37.6178,Russia,2023-11-10,15:50:00,Armenian Airlines,1,Friday,Ontime
Moscow,G6 403,DME,55.7558,37.6178,Russia,2023-11-10,16:45:00,Fly Arna,1,Friday,Ontime
Moscow,SU 1861,SVO,55.7558,37.6178,Russia,2023-11-10,17:20:00,Aeroflot,0,Friday,Ontime
Dortmund,W6 4426,DTM,51.5167,7.4667,Germany,2023-11-10,17:20:00,Wizz Air,0,Friday,Ontime
Sochi,FV 6720,AER,43.5853,39.7203,Russia,2023-11-10,17:50:00,Rossiya Airlines,0,Friday,Ontime
Samara,FV 6950,KUF,53.2028,50.1408,Russia,2023-11-10,18:20:00,Rossiya Airlines,0,Friday,Ontime
Moscow,A4 7030,VKO,55.7558,37.6178,Russia,2023-11-10,18:25:00,Azimuth,0,Friday,Ontime
Tbilisi,3F 583,TBS,41.7225,44.7925,Georgia,2023-11-10,19:50:00,Fly One,1,Friday,Ontime
Larnaca,W6 4550,LCA,34.9167,33.6333,Cyprus,2023-11-10,19:55:00,Wizz Air,0,Friday,Ontime
Mineralnye Vody,A4 6032,MRV,44.2095,43.1053,Russia,2023-11-10,20:05:00,Azimuth,0,Friday,Ontime
Moscow,SU 1863,SVO,55.7558,37.6178,Russia,2023-11-10,20:30:00,Aeroflot,0,Friday,Ontime
Abu Dhabi,5W 7188,AUH,24.4667,54.3667,United Arab Emirates,2023-11-10,20:35:00,Wizz Air,0,Friday,Ontime
Venice,W4 5484,VCE,45.4397,12.3319,Italy,2023-11-10,20:45:00,Wizz Air,0,Friday,Ontime
St.Petersburg,FV 6922,LED,59.9343,30.3351,Russia,2023-11-10,21:45:00,Rossiya Airlines,0,Friday,Ontime
Kishinev,3F 533,KIV,47.0105,28.8638,Moldova,2023-11-10,21:45:00,Fly One,1,Friday,Ontime
Larnaca,W6 4558,LCA,34.9167,33.6333,Cyprus,2023-11-10,23:25:00,Wizz Air,0,Friday,Delay
Dortmund,W6 4425,DTM,51.5167,7.4667,Germany,2023-11-10,23:40:00,Wizz Air,0,Friday,Ontime
Moscow,JI 105,SVO,55.7558,37.6178,Russia,2023-11-10,23:50:00,Armenian Airlines,1,Friday,Ontime
Doha,QR 285,DOH,25.2867,51.5333,Qatar,2023-11-11,00:15:00,Qatar Airways,0,Saturday,Ontime
Ufa,WZ 4673,UFA,54.7261,55.9475,Russia,2023-11-11,00:40:00,Red WIngs,0,Saturday,Ontime
Moscow,G6 404,DME,55.7558,37.6178,Russia,2023-11-11,01:15:00,Fly Arna,1,Saturday,Ontime
Frankfurt,DE 846,FRA,50.1106,8.6822,Germany,2023-11-11,02:25:00,Condor,0,Saturday,Ontime
Moscow,UT 785,VKO,55.7558,37.6178,Russia,2023-11-11,02:30:00,Utair,0,Saturday,Ontime
Minsk,B2 733,MSQ,53.9,27.5667,Belarus,2023-11-11,04:05:00,Belavia,0,Saturday,Ontime
Athens,A3 898,ATH,37.9842,23.7281,Greece,2023-11-11,04:25:00,Aegean Airlines,0,Saturday,Ontime
Vienna,OS 641,VIE,48.2083,16.3725,Austria,2023-11-11,04:40:00,Austrian Airlines,0,Saturday,Ontime
Moscow,SU 1964,SVO,55.7558,37.6178,Russia,2023-11-11,05:35:00,Aeroflot,0,Saturday,Ontime
Warsaw,LO 729,WAW,52.23,21.0111,Poland,2023-11-11,05:35:00,LOT Polish Airlines,0,Saturday,Ontime
Kishinev,3F 534,KIV,47.0105,28.8638,Moldova,2023-11-11,06:10:00,Fly One,1,Saturday,Ontime
